id,reply_time,full_resolution_time,num_replies,is_issue_solved,is_rerouted,is_promoter,group_number,agent,manager,site
46808,227,227,1,1,1,1,2,Luci Peart Ê,Junie Grahn Ê,Willow
46809,257,257,1,1,1,1,2,Rocco Canipe Ê,Jackie Zuccaro Ê,Sequoia
46810,257,257,1,1,1,1,2,Anthony Shevlin Ê,Jessie Tsan Ê,Willow
46811,227,227,1,1,1,1,2,Jenee Manos Ê,Cheryll Minaya Ê,Cypress
46812,264,1882,3,1,1,1,2,Elza Gunnells Ê,Loura Wemple Ê,Willow
46813,229,229,1,1,1,1,2,Maragaret Blanke Ê,Lauran Kestler Ê,Orangewood
46814,238,238,1,1,1,1,2,Temika Cloninger Ê,Bart Huth Ê,Orangewood
46815,239,239,1,1,1,1,2,Teresita Nader Ê,Ahmed Sykes Ê,Pine
46816,252,252,1,1,1,1,2,Esta Mead Ê,Gracie Shehorn Ê,Willow
46817,260,260,1,0,0,0,2,Julissa Feeney Ê,Jackie Zuccaro Ê,Sequoia
46818,215,215,1,0,1,0,2,Curtis Wilsey Ê,Gracie Shehorn Ê,Willow
46819,274,274,1,1,0,1,7,Hoyt Sowa Ê,Jessie Tsan Ê,Willow
46820,236,1517,2,1,1,1,2,Nadia Labrecque Ê,Gracie Shehorn Ê,Willow
46821,250,1536,2,1,0,1,2,Marceline Barkley Ê,Jackie Zuccaro Ê,Sequoia
46822,257,257,1,1,0,1,2,Delora Hersom Ê,Junie Grahn Ê,Willow
46823,242,242,1,1,1,1,2,Terisa Sweat Ê,Bart Huth Ê,Orangewood
46824,218,1446,3,1,1,1,2,Florrie Daniels Ê,Wilbert Macke Ê,Cypress
46825,250,760,2,1,0,1,2,Jenee Manos Ê,Cheryll Minaya Ê,Cypress
46826,249,1759,2,1,0,1,2,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
46827,274,274,1,1,1,1,2,Weston Forsman Ê,Jessie Tsan Ê,Willow
46828,282,282,1,1,1,1,2,Angle Grasser Ê,Earnest Levitsky Ê,Sequoia
46829,4492,4492,1,1,1,1,8,Stella Hintzen Ê,Cheryll Minaya Ê,Cypress
46830,215,215,1,1,1,1,2,Marceline Barkley Ê,Jackie Zuccaro Ê,Sequoia
46831,245,336,2,1,1,1,2,Weston Forsman Ê,Jessie Tsan Ê,Willow
46832,272,272,1,1,1,1,2,Eldon Fuller Ê,Claude Rasch Ê,Willow
46833,261,261,1,1,1,1,2,Kary Carlucci Ê,Kermit Beck Ê,Cypress
46834,218,218,1,1,1,1,2,Emily Remsen Ê,Jessie Tsan Ê,Willow
46835,246,246,1,1,0,1,2,Herma Sidler Ê,Loura Wemple Ê,Willow
46836,225,225,1,1,1,1,2,Mayme Plouffe Ê,Janette Westfield Ê,Sequoia
46837,246,246,1,1,0,1,2,Bernita Griswold Ê,Lauran Kestler Ê,Orangewood
46838,246,246,1,1,0,1,2,Garfield Slifer Ê,Carlos Speaker Ê,Willow
46839,233,233,1,1,0,1,2,Tenesha Gangemi Ê,Kermit Beck Ê,Cypress
46840,239,239,1,1,1,1,2,Jessika Felan Ê,Lauran Kestler Ê,Orangewood
46841,228,228,1,1,1,1,2,Wilhelmina Perine Ê,Bart Huth Ê,Orangewood
46842,231,231,1,1,1,1,2,Kitty Dorman Ê,Lauran Kestler Ê,Orangewood
46843,266,266,1,1,1,1,2,Lady Pergande Ê,Irish Mcmillin Ê,Cypress
46844,221,221,1,1,0,1,2,Agripina Wang Ê,Gracie Shehorn Ê,Willow
46845,255,255,1,1,1,1,2,Kathe Bumbalough Ê,Loura Wemple Ê,Willow
46846,240,240,1,1,0,1,7,Anglea Jerabek Ê,Gracie Shehorn Ê,Willow
46847,246,246,1,1,0,0,2,Tammie Wallingford Ê,Junie Grahn Ê,Willow
46848,246,246,1,1,0,1,2,Kenton Lossing Ê,Janette Westfield Ê,Sequoia
46849,246,246,1,1,0,1,2,Rickey Styron Ê,Bart Huth Ê,Orangewood
46850,246,833,2,1,0,0,2,Raymonde Grist Ê,Irish Mcmillin Ê,Cypress
46851,229,229,1,1,1,1,2,Blossom Stmartin Ê,Irish Mcmillin Ê,Cypress
46852,227,227,1,1,1,1,2,Barb Gess Ê,Wilbert Macke Ê,Cypress
46853,6,1598,4,1,0,1,4,Romaine Gholston Ê,Gracie Shehorn Ê,Willow
46854,213,213,1,1,1,0,2,Shenna Verrett Ê,Janette Westfield Ê,Sequoia
46855,248,703,2,0,1,0,2,Alfredo Coard Ê,Irish Mcmillin Ê,Cypress
46856,223,223,1,1,1,1,2,Deedee Heidt Ê,Jackie Zuccaro Ê,Sequoia
46857,234,234,1,1,1,1,2,Palmer Bothwell Ê,Ahmed Sykes Ê,Pine
46858,212,212,1,1,1,1,2,Dulce Keister Ê,Jackie Zuccaro Ê,Sequoia
46859,224,224,1,1,1,1,2,Rachele Lainez Ê,Irish Mcmillin Ê,Cypress
46860,253,253,1,1,0,1,2,Ilda Pierro Ê,Bart Huth Ê,Orangewood
46861,208,208,1,1,1,1,2,Nell Orwig Ê,Carlos Speaker Ê,Willow
46862,245,1724,2,0,0,0,2,Evalyn Border Ê,Antonio Kaspar Ê,Orangewood
46863,256,256,1,1,0,1,2,Marisol Shurtliff Ê,Earnest Levitsky Ê,Sequoia
46864,268,268,1,0,1,0,2,Emily Remsen Ê,Jessie Tsan Ê,Willow
46865,253,253,1,1,0,1,2,Maren Cogar Ê,Cheryll Minaya Ê,Cypress
46866,207,207,1,1,1,1,2,Matthew Boze Ê,Antonio Kaspar Ê,Orangewood
46867,254,254,1,1,0,1,2,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
46868,241,241,1,1,1,1,2,Quinton Doner Ê,Alec Hassell Ê,Sequoia
46869,207,207,1,1,1,1,2,Georgene Burnham Ê,Meagan Dale Ê,Willow
46870,271,271,1,1,1,1,2,Leonel Markowitz Ê,Jessie Tsan Ê,Willow
46871,244,1633,2,1,0,1,2,Henry Spadoni Ê,Bart Huth Ê,Orangewood
46872,230,230,1,1,1,1,2,Wilhelmina Perine Ê,Bart Huth Ê,Orangewood
46873,270,473,2,1,1,1,2,Deon Gawronski Ê,Cheryll Minaya Ê,Cypress
46874,259,259,1,1,1,1,2,Pearline Trinkle Ê,Cheryll Minaya Ê,Cypress
46875,253,253,1,1,1,1,2,Christoper Recalde Ê,Lauran Kestler Ê,Orangewood
46876,242,242,1,0,0,0,2,Wendell Pajak Ê,Meagan Dale Ê,Willow
46877,238,238,1,1,1,1,2,Ghislaine Stump Ê,Loura Wemple Ê,Willow
46878,224,224,1,1,1,1,2,Beryl Weyandt Ê,Preston Perreault Ê,Willow
46879,266,266,1,1,1,1,2,Deedee Heidt Ê,Jackie Zuccaro Ê,Sequoia
46880,241,241,1,1,0,1,2,Magdalene Mershon Ê,Bart Huth Ê,Orangewood
46881,207,207,1,1,1,1,2,Jann Overson Ê,Preston Perreault Ê,Willow
46882,215,215,1,1,1,1,2,Dolores Burget Ê,Lauran Kestler Ê,Orangewood
46883,240,240,2,1,0,1,2,Elenore Dittrich Ê,Wilbert Macke Ê,Cypress
46884,203,203,1,1,1,1,2,Pia Hine Ê,Cheryll Minaya Ê,Cypress
46885,242,242,1,1,0,1,2,Daniella Creswell Ê,Loura Wemple Ê,Willow
46886,226,226,1,1,1,1,2,Juliet Grier Ê,Loura Wemple Ê,Willow
46887,205,205,1,1,1,1,2,Lynette Esses Ê,Loura Wemple Ê,Willow
46888,223,223,1,1,1,1,2,Blossom Stmartin Ê,Irish Mcmillin Ê,Cypress
46889,214,1994,2,1,1,1,2,Isaura Salters Ê,Meagan Dale Ê,Willow
46890,248,248,1,1,0,1,2,Latrina Foutz Ê,Jackie Zuccaro Ê,Sequoia
46891,249,249,1,1,0,1,2,Chanel Gammill Ê,Antonio Kaspar Ê,Orangewood
46892,237,1357,2,0,1,0,2,Grayce Dobson Ê,Loura Wemple Ê,Willow
46893,272,272,1,1,1,1,2,Teresita Nader Ê,Ahmed Sykes Ê,Pine
46894,252,595,2,1,1,1,2,Kary Carlucci Ê,Kermit Beck Ê,Cypress
46895,260,260,1,1,0,1,2,Lady Pergande Ê,Irish Mcmillin Ê,Cypress
46896,226,226,1,1,1,1,2,Juliet Grier Ê,Loura Wemple Ê,Willow
46897,246,246,1,1,1,1,2,Solange Radosevich Ê,Bart Huth Ê,Orangewood
46898,223,223,1,1,0,1,2,Kitty Dorman Ê,Lauran Kestler Ê,Orangewood
46899,232,232,1,1,1,1,2,Sherley Brode Ê,Loura Wemple Ê,Willow
46900,210,419,2,1,1,1,2,Myrl Bickerstaff Ê,Lauran Kestler Ê,Orangewood
46901,206,206,1,1,1,1,2,Kary Carlucci Ê,Kermit Beck Ê,Cypress
46902,251,251,1,1,1,1,2,Ilda Pierro Ê,Bart Huth Ê,Orangewood
46903,234,342,2,1,0,0,2,Josephina Rhea Ê,Lauran Kestler Ê,Orangewood
46904,213,213,1,1,1,1,2,Shala Kron Ê,Carlos Speaker Ê,Willow
46905,204,204,1,1,1,1,2,Bernita Griswold Ê,Lauran Kestler Ê,Orangewood
46906,237,1516,2,1,1,1,2,Hoyt Sowa Ê,Jessie Tsan Ê,Willow
46907,195,422,2,1,1,1,2,Tempie Enger Ê,Irish Mcmillin Ê,Cypress
46908,212,212,1,1,1,1,2,Bernita Griswold Ê,Lauran Kestler Ê,Orangewood
46909,211,211,1,1,1,1,2,Willow Cude Ê,Loura Wemple Ê,Willow
46910,215,215,1,1,1,1,2,Rhoda Shrout Ê,Claude Rasch Ê,Willow
46911,222,222,1,1,1,1,2,Grayce Dobson Ê,Loura Wemple Ê,Willow
46912,235,235,1,0,1,0,2,Mayme Plouffe Ê,Janette Westfield Ê,Sequoia
46913,54,179,2,1,1,1,2,Santa Tineo Ê,Gracie Shehorn Ê,Willow
46914,233,233,1,1,0,1,2,Aura Korman Ê,Bart Huth Ê,Orangewood
46915,200,200,1,0,1,0,2,Luciana Rampton Ê,Carlos Speaker Ê,Willow
46916,214,214,1,1,1,1,2,Jenee Manos Ê,Cheryll Minaya Ê,Cypress
46917,264,264,1,1,1,1,2,Taylor Wildman Ê,Cheryll Minaya Ê,Cypress
46918,214,559,2,1,1,1,2,Robby Vasquez Ê,Jessie Tsan Ê,Willow
46919,235,235,1,1,0,1,2,Cecelia Carone Ê,Earnest Levitsky Ê,Sequoia
46920,185,185,1,0,0,0,2,Grayce Dobson Ê,Loura Wemple Ê,Willow
46921,185,185,1,1,0,1,2,Mayme Plouffe Ê,Janette Westfield Ê,Sequoia
46922,263,263,1,1,1,1,2,Michelina Kawamoto Ê,Junie Grahn Ê,Willow
46923,185,1411,2,1,1,1,2,Donovan Smelcer Ê,Cheryll Minaya Ê,Cypress
46924,218,218,1,1,1,1,2,Ninfa Jeanpierre Ê,Gracie Shehorn Ê,Willow
46925,258,258,1,1,1,1,2,Hilaria Holdaway Ê,Alec Hassell Ê,Sequoia
46926,220,1899,2,1,0,1,2,Georgianne Bullington Ê,Preston Perreault Ê,Willow
46927,184,184,1,1,0,1,2,Lavelle Easterly Ê,Preston Perreault Ê,Willow
46928,233,233,2,1,0,1,2,Deedee Heidt Ê,Jackie Zuccaro Ê,Sequoia
46929,217,217,1,1,1,1,2,Ninfa Jeanpierre Ê,Gracie Shehorn Ê,Willow
46930,233,233,2,1,0,1,2,Justin Vera Ê,Kermit Beck Ê,Cypress
46931,233,233,2,1,0,1,2,Stella Hintzen Ê,Cheryll Minaya Ê,Cypress
46932,233,233,1,1,1,1,2,Rachele Meunier Ê,Cheryll Minaya Ê,Cypress
46933,242,1959,2,1,0,1,2,Darcie Gravley Ê,Ahmed Sykes Ê,Pine
46934,256,2039,2,1,1,1,2,Luci Peart Ê,Junie Grahn Ê,Willow
46935,242,242,1,1,0,0,2,Teresita Nader Ê,Ahmed Sykes Ê,Pine
46936,248,628,2,1,1,1,2,Ezra Ayer Ê,Jessie Tsan Ê,Willow
46937,256,256,1,1,1,1,2,Ewa Felmlee Ê,Cheryll Minaya Ê,Cypress
46938,253,4310,1,0,1,0,2,Elenore Dittrich Ê,Wilbert Macke Ê,Cypress
46939,224,224,1,1,1,1,2,Alpha Mitchum Ê,Gracie Shehorn Ê,Willow
46940,249,249,1,1,1,1,2,Audria Reavis Ê,Kermit Beck Ê,Cypress
46941,240,240,1,1,1,1,2,Shala Kron Ê,Carlos Speaker Ê,Willow
46942,235,235,1,1,0,1,2,Jenee Manos Ê,Cheryll Minaya Ê,Cypress
46943,232,1888,3,1,0,1,2,Kenyetta Neagle Ê,Cheryll Minaya Ê,Cypress
46944,222,597,2,0,1,0,2,Delora Hersom Ê,Junie Grahn Ê,Willow
46945,241,241,1,1,0,1,2,Alexandria Rumery Ê,Cheryll Minaya Ê,Cypress
46946,209,209,1,0,1,0,2,Stella Hintzen Ê,Cheryll Minaya Ê,Cypress
46947,232,232,2,1,0,1,2,Henry Spadoni Ê,Bart Huth Ê,Orangewood
46948,197,197,1,1,1,1,2,Deedee Heidt Ê,Jackie Zuccaro Ê,Sequoia
46949,231,1356,3,1,0,1,2,Elna Calahan Ê,Jessie Tsan Ê,Willow
46950,256,256,1,1,1,1,2,Elena Parm Ê,Kermit Beck Ê,Cypress
46951,231,231,2,1,0,1,2,Palmer Bothwell Ê,Ahmed Sykes Ê,Pine
46952,204,204,1,1,0,1,2,Tu Adam Ê,Junie Grahn Ê,Willow
46953,237,237,1,1,1,1,2,Jann Overson Ê,Preston Perreault Ê,Willow
46954,202,1732,2,1,1,1,2,Donovan Smelcer Ê,Cheryll Minaya Ê,Cypress
46955,230,230,2,1,0,1,2,Thao Click Ê,Carlos Speaker Ê,Willow
46956,225,225,1,1,0,1,2,Dolores Burget Ê,Lauran Kestler Ê,Orangewood
46957,195,195,1,1,1,1,2,Akilah Saidi Ê,Irish Mcmillin Ê,Cypress
46958,14,14,1,1,0,1,4,Sherie Hessel Ê,Jessie Tsan Ê,Willow
46959,260,1608,2,1,1,1,2,Kenyetta Neagle Ê,Cheryll Minaya Ê,Cypress
46960,200,200,1,1,0,0,2,Shelly Minger Ê,Jackie Zuccaro Ê,Sequoia
46961,216,216,1,1,0,1,2,Anglea Jerabek Ê,Gracie Shehorn Ê,Willow
46962,194,194,1,1,1,1,2,Pearline Trinkle Ê,Cheryll Minaya Ê,Cypress
46963,229,229,1,1,1,1,2,Wilhelmina Perine Ê,Bart Huth Ê,Orangewood
46964,241,241,1,1,1,1,2,Dolores Burget Ê,Lauran Kestler Ê,Orangewood
46965,250,250,1,1,1,1,2,Latrina Foutz Ê,Jackie Zuccaro Ê,Sequoia
46966,197,197,1,1,1,1,2,Yahaira Hazelip Ê,Earnest Levitsky Ê,Sequoia
46967,209,209,1,0,1,0,2,Chanel Gammill Ê,Antonio Kaspar Ê,Orangewood
46968,223,5742,3,1,1,1,2,Nell Orwig Ê,Carlos Speaker Ê,Willow
46969,238,238,1,1,0,1,2,Christoper Recalde Ê,Lauran Kestler Ê,Orangewood
46970,238,238,1,1,0,1,2,Alvera Spagnoli Ê,Janette Westfield Ê,Sequoia
46971,243,243,1,1,0,1,2,Jerica Rojas Ê,Carlos Speaker Ê,Willow
46972,2,171,2,1,1,1,2,Rachele Meunier Ê,Cheryll Minaya Ê,Cypress
46973,238,238,1,1,0,1,2,Taylor Wildman Ê,Cheryll Minaya Ê,Cypress
46974,56,2924,1,1,0,1,9,Audria Reavis Ê,Kermit Beck Ê,Cypress
46975,253,253,1,1,1,1,2,Deeann Woodall Ê,Lauran Kestler Ê,Orangewood
46976,242,242,1,1,1,1,2,Evalyn Border Ê,Antonio Kaspar Ê,Orangewood
46977,238,238,1,1,0,1,2,Kendra Caliendo Ê,Wilbert Macke Ê,Cypress
46978,229,229,1,1,0,1,2,Teresita Nader Ê,Ahmed Sykes Ê,Pine
46979,229,229,2,1,0,1,2,Robyn Arterburn Ê,Wilbert Macke Ê,Cypress
46980,226,226,1,1,0,1,2,Michelina Bartolotta Ê,Kermit Beck Ê,Cypress
46981,189,189,1,1,1,1,2,Beatrice Dula Ê,Irish Mcmillin Ê,Cypress
46982,68,372,3,1,0,1,2,Breanne Anzaldua Ê,Jackie Zuccaro Ê,Sequoia
46983,228,228,2,1,0,1,2,Gina Hutson Ê,Junie Grahn Ê,Willow
46984,209,209,1,1,1,1,2,Nora Hackney Ê,Kermit Beck Ê,Cypress
46985,251,251,1,1,0,1,2,Derek Borg Ê,Irish Mcmillin Ê,Cypress
46986,232,3174,2,1,1,1,2,Raymonde Grist Ê,Irish Mcmillin Ê,Cypress
46987,228,228,1,1,0,1,2,Shelly Minger Ê,Jackie Zuccaro Ê,Sequoia
46988,189,189,1,1,1,1,2,Maryann Dycus Ê,Claude Rasch Ê,Willow
46989,232,232,1,1,1,1,2,Solange Radosevich Ê,Bart Huth Ê,Orangewood
46990,336,1394,2,1,1,1,2,Latrina Foutz Ê,Jackie Zuccaro Ê,Sequoia
46991,200,200,1,1,0,1,2,Matthew Boze Ê,Antonio Kaspar Ê,Orangewood
46992,237,237,1,1,0,1,2,Signe Vaca Ê,Cheryll Minaya Ê,Cypress
46993,251,251,1,1,1,1,2,Ilda Pierro Ê,Bart Huth Ê,Orangewood
46994,240,240,1,1,1,1,2,Thao Click Ê,Carlos Speaker Ê,Willow
46995,327,327,1,1,1,1,2,Willow Cude Ê,Loura Wemple Ê,Willow
46996,191,1376,2,1,1,1,2,Leonel Markowitz Ê,Jessie Tsan Ê,Willow
46997,228,228,2,1,0,1,2,Pia Hine Ê,Cheryll Minaya Ê,Cypress
46998,234,234,1,1,0,1,2,Terisa Sweat Ê,Bart Huth Ê,Orangewood
46999,209,209,1,1,0,1,2,Signe Vaca Ê,Cheryll Minaya Ê,Cypress
47000,252,252,1,1,1,1,2,Matthew Boze Ê,Antonio Kaspar Ê,Orangewood
47001,206,206,1,1,1,1,2,Hector Knepper Ê,Claude Rasch Ê,Willow
47002,197,197,1,1,1,1,2,Willow Cude Ê,Loura Wemple Ê,Willow
47003,211,1373,2,1,0,1,2,Elena Parm Ê,Kermit Beck Ê,Cypress
47004,227,227,1,1,0,1,2,Harland Tufts Ê,Janette Westfield Ê,Sequoia
47005,200,200,1,1,1,1,2,Stella Hintzen Ê,Cheryll Minaya Ê,Cypress
47006,227,227,1,1,0,1,2,Anglea Jerabek Ê,Gracie Shehorn Ê,Willow
47007,228,1842,2,1,1,1,2,Signe Vaca Ê,Cheryll Minaya Ê,Cypress
47008,181,181,1,0,1,0,2,Jonathan Calvin Ê,Kermit Beck Ê,Cypress
47009,249,1554,2,1,1,1,2,Sharlene Deavers Ê,Kermit Beck Ê,Cypress
47010,220,220,1,1,1,1,2,Tammie Wallingford Ê,Junie Grahn Ê,Willow
47011,185,185,1,1,1,1,2,Jonathan Calvin Ê,Kermit Beck Ê,Cypress
47012,245,648,2,1,1,1,2,Aleisha Vossler Ê,Carlos Speaker Ê,Willow
47013,212,212,1,1,1,1,2,Nadia Labrecque Ê,Gracie Shehorn Ê,Willow
47014,210,210,1,1,1,1,2,Blossom Stmartin Ê,Irish Mcmillin Ê,Cypress
47015,189,189,1,1,1,1,2,Breanne Anzaldua Ê,Jackie Zuccaro Ê,Sequoia
47016,180,180,1,1,1,1,2,Quinton Doner Ê,Alec Hassell Ê,Sequoia
47017,234,234,1,1,0,1,2,Elenora Crum Ê,Earnest Levitsky Ê,Sequoia
47018,228,402,2,1,1,1,2,Delora Hersom Ê,Junie Grahn Ê,Willow
47019,235,235,1,1,0,1,2,Jessika Felan Ê,Lauran Kestler Ê,Orangewood
47020,220,220,1,1,1,1,2,Deon Gawronski Ê,Cheryll Minaya Ê,Cypress
47021,243,243,1,0,1,0,2,Leoma Coletti Ê,Junie Grahn Ê,Willow
47022,224,224,1,1,0,1,2,Rachele Lainez Ê,Irish Mcmillin Ê,Cypress
47023,196,196,1,1,1,1,2,Chanel Gammill Ê,Antonio Kaspar Ê,Orangewood
47024,233,233,1,1,0,1,2,Ilda Pierro Ê,Bart Huth Ê,Orangewood
47025,223,223,1,1,1,1,2,Cindi Cartier Ê,Lauran Kestler Ê,Orangewood
47026,190,190,1,0,1,0,2,Palmer Bothwell Ê,Ahmed Sykes Ê,Pine
47027,224,6053,2,1,0,1,2,Chanel Gammill Ê,Antonio Kaspar Ê,Orangewood
47028,203,694,2,1,1,1,2,Ewa Felmlee Ê,Cheryll Minaya Ê,Cypress
47029,223,223,1,1,0,1,2,Shala Kron Ê,Carlos Speaker Ê,Willow
47030,135,527,2,1,1,1,2,Thad Dutra Ê,Bart Huth Ê,Orangewood
47031,202,202,1,1,1,1,2,Elenore Dittrich Ê,Wilbert Macke Ê,Cypress
47032,234,234,1,1,1,1,2,Tenesha Beveridge Ê,Earnest Levitsky Ê,Sequoia
47033,237,237,2,1,1,1,2,Steven Salters Ê,Irish Mcmillin Ê,Cypress
47034,192,456,2,1,1,1,2,Angle Grasser Ê,Earnest Levitsky Ê,Sequoia
47035,183,183,1,1,1,1,2,Thao Click Ê,Carlos Speaker Ê,Willow
47036,4358,4358,1,1,1,1,6,Cecelia Carone Ê,Earnest Levitsky Ê,Sequoia
47037,181,181,1,1,1,1,2,Stella Hintzen Ê,Cheryll Minaya Ê,Cypress
47038,244,244,1,1,1,1,2,Willian Kerstetter Ê,Loura Wemple Ê,Willow
47039,187,1562,2,1,1,1,2,Shala Kron Ê,Carlos Speaker Ê,Willow
47040,240,240,1,1,1,1,2,Jaclyn Beckford Ê,Bart Huth Ê,Orangewood
47041,240,240,1,1,1,1,2,Elena Parm Ê,Kermit Beck Ê,Cypress
47042,182,937,2,1,1,1,2,Ninfa Jeanpierre Ê,Gracie Shehorn Ê,Willow
47043,183,183,1,1,1,0,2,Bill Francis Ê,Ahmed Sykes Ê,Pine
47044,181,651,2,1,1,1,2,Kitty Dorman Ê,Lauran Kestler Ê,Orangewood
47045,219,620,2,1,1,1,2,Rhoda Shrout Ê,Claude Rasch Ê,Willow
47046,190,190,1,0,1,0,2,Palmer Bothwell Ê,Ahmed Sykes Ê,Pine
47047,207,207,1,1,1,1,2,Jen Steadman Ê,Jessie Tsan Ê,Willow
47048,201,201,1,1,0,1,2,Kitty Dorman Ê,Lauran Kestler Ê,Orangewood
47049,251,251,1,1,1,1,2,Alyson Ricci Ê,Earnest Levitsky Ê,Sequoia
47050,197,1402,2,0,1,0,2,Emily Remsen Ê,Jessie Tsan Ê,Willow
47051,191,191,1,1,1,1,2,Sherley Brode Ê,Loura Wemple Ê,Willow
47052,191,361,2,1,1,0,2,Pearline Trinkle Ê,Cheryll Minaya Ê,Cypress
47053,241,241,1,1,1,1,2,Yoshie Maddix Ê,Jackie Zuccaro Ê,Sequoia
47054,186,186,1,1,1,1,2,Elia Ketcher Ê,Earnest Levitsky Ê,Sequoia
47055,204,204,1,1,1,1,2,Quinton Doner Ê,Alec Hassell Ê,Sequoia
47056,226,226,1,1,0,1,2,Ilda Pierro Ê,Bart Huth Ê,Orangewood
47057,175,175,1,1,0,1,2,Temika Cloninger Ê,Bart Huth Ê,Orangewood
47058,237,237,1,1,1,0,2,Amina Sergent Ê,Antonio Kaspar Ê,Orangewood
47059,195,195,1,1,1,1,2,Alesha Eis Ê,Jackie Zuccaro Ê,Sequoia
47060,178,178,1,1,1,1,2,Tempie Enger Ê,Irish Mcmillin Ê,Cypress
47061,179,179,1,1,1,1,2,Darcie Gravley Ê,Ahmed Sykes Ê,Pine
47062,193,193,1,1,1,1,2,Willow Cude Ê,Loura Wemple Ê,Willow
47063,223,223,1,1,1,1,2,Stella Hintzen Ê,Cheryll Minaya Ê,Cypress
47064,205,205,1,1,1,1,2,Signe Vaca Ê,Cheryll Minaya Ê,Cypress
47065,218,218,2,1,0,1,2,Wilfred Stickland Ê,Cheryll Minaya Ê,Cypress
47066,202,202,1,1,0,1,2,Emely Depaul Ê,Claude Rasch Ê,Willow
47067,192,192,2,1,1,1,2,Maren Cogar Ê,Cheryll Minaya Ê,Cypress
47068,185,185,1,1,1,0,2,Amina Sergent Ê,Antonio Kaspar Ê,Orangewood
47069,237,1620,2,1,1,1,2,Josephina Rhea Ê,Lauran Kestler Ê,Orangewood
47070,220,220,1,1,0,1,2,Gina Hutson Ê,Junie Grahn Ê,Willow
47071,238,1435,2,1,1,1,2,Beryl Weyandt Ê,Preston Perreault Ê,Willow
47072,222,222,1,1,1,1,2,Alpha Mitchum Ê,Gracie Shehorn Ê,Willow
47073,194,4282,2,0,1,0,11,Pia Hine Ê,Cheryll Minaya Ê,Cypress
47074,180,180,1,1,1,1,2,Lady Pergande Ê,Irish Mcmillin Ê,Cypress
47075,223,223,1,1,0,1,2,Juliet Grier Ê,Loura Wemple Ê,Willow
47076,221,221,1,1,1,1,2,Derek Borg Ê,Irish Mcmillin Ê,Cypress
47077,283,4366,4,0,1,1,9,Lavelle Easterly Ê,Preston Perreault Ê,Willow
47078,180,180,1,1,1,1,2,Rhoda Shrout Ê,Claude Rasch Ê,Willow
47079,251,251,1,1,0,1,2,Brittny Reuther Ê,Ahmed Sykes Ê,Pine
47080,223,223,1,1,0,1,2,Elena Parm Ê,Kermit Beck Ê,Cypress
47081,203,203,1,1,1,1,2,Daniella Creswell Ê,Loura Wemple Ê,Willow
47082,207,207,1,1,1,1,2,Myrl Bickerstaff Ê,Lauran Kestler Ê,Orangewood
47083,178,178,1,1,1,1,2,Jonathan Calvin Ê,Kermit Beck Ê,Cypress
47084,216,216,1,1,1,1,2,Olive Kuester Ê,Preston Perreault Ê,Willow
47085,181,181,1,1,1,1,2,Matthew Boze Ê,Antonio Kaspar Ê,Orangewood
47086,251,251,1,1,0,1,2,Emily Remsen Ê,Jessie Tsan Ê,Willow
47087,184,184,1,1,1,1,2,Jen Steadman Ê,Jessie Tsan Ê,Willow
47088,240,240,1,1,0,1,2,Chanel Gammill Ê,Antonio Kaspar Ê,Orangewood
47089,197,197,1,1,1,1,2,Keila Vance Ê,Claude Rasch Ê,Willow
47090,217,217,1,1,1,1,2,Santa Tineo Ê,Gracie Shehorn Ê,Willow
47091,179,179,1,1,1,1,2,Destiny Fimbres Ê,Irish Mcmillin Ê,Cypress
47092,217,217,1,1,1,1,2,Emely Depaul Ê,Claude Rasch Ê,Willow
47093,194,194,1,1,1,1,2,Cindi Cartier Ê,Lauran Kestler Ê,Orangewood
47094,213,213,1,1,0,1,2,Elena Parm Ê,Kermit Beck Ê,Cypress
47095,188,188,1,1,1,1,2,Lavelle Easterly Ê,Preston Perreault Ê,Willow
47096,125,125,1,1,1,1,2,Ira Reimann Ê,Ahmed Sykes Ê,Pine
47097,213,213,1,1,0,1,2,Rachele Meunier Ê,Cheryll Minaya Ê,Cypress
47098,171,1603,2,1,1,1,2,Florrie Daniels Ê,Wilbert Macke Ê,Cypress
47099,187,187,1,1,1,1,2,Lahoma Fillman Ê,Irish Mcmillin Ê,Cypress
47100,170,170,1,1,0,1,2,Ninfa Jeanpierre Ê,Gracie Shehorn Ê,Willow
47101,212,212,1,1,0,1,2,Florrie Daniels Ê,Wilbert Macke Ê,Cypress
47102,231,231,1,1,1,1,2,Quinton Doner Ê,Alec Hassell Ê,Sequoia
47103,213,213,1,1,0,0,2,Agripina Wang Ê,Gracie Shehorn Ê,Willow
47104,213,1929,2,1,0,1,2,Sherie Hessel Ê,Jessie Tsan Ê,Willow
47105,187,187,1,1,1,1,2,Keila Vance Ê,Claude Rasch Ê,Willow
47106,190,190,1,1,1,1,2,Dorethea Martucci Ê,Irish Mcmillin Ê,Cypress
47107,183,1743,2,1,1,1,2,Destiny Fimbres Ê,Irish Mcmillin Ê,Cypress
47108,205,205,1,1,1,1,2,Weston Forsman Ê,Jessie Tsan Ê,Willow
47109,9,9,1,1,0,1,2,Elenore Dittrich Ê,Wilbert Macke Ê,Cypress
